timestamp,branch,transaction_type,txn_count,fraud_alerts,blocked_txns,fraud_loss,risk_level
2025-08-15 09:50:00+00:00,SG-MAIN,PAYMENT,84,0,0,0.0,Low
2025-08-15 09:50:00+00:00,SG-MAIN,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 09:50:00+00:00,SG-TAMP,TRANSFER,49,3,3,0.0,Medium
2025-08-15 09:50:00+00:00,SG-TAMP,PAYMENT,59,0,0,0.0,Low
2025-08-15 09:50:00+00:00,SG-TAMP,WITHDRAWAL,35,0,0,0.0,Low
2025-08-15 09:50:00+00:00,SG-ORCHARD,TRANSFER,55,2,1,734.05,Low
2025-08-15 09:50:00+00:00,SG-ORCHARD,PAYMENT,65,3,2,586.22,Medium
2025-08-15 09:50:00+00:00,SG-ORCHARD,WITHDRAWAL,42,1,1,0.0,Low
2025-08-15 09:50:00+00:00,SG-JURONG,TRANSFER,56,1,1,0.0,Low
2025-08-15 09:50:00+00:00,SG-JURONG,PAYMENT,54,0,0,0.0,Low
2025-08-15 09:50:00+00:00,SG-JURONG,WITHDRAWAL,37,0,0,0.0,Low
2025-08-15 09:50:00+00:00,SG-WOODLANDS,TRANSFER,51,2,1,584.64,Low
2025-08-15 09:50:00+00:00,SG-WOODLANDS,PAYMENT,54,1,1,0.0,Low
2025-08-15 09:50:00+00:00,SG-WOODLANDS,WITHDRAWAL,34,1,1,0.0,Low
2025-08-15 10:00:00+00:00,SG-MAIN,TRANSFER,48,0,0,0.0,Low
2025-08-15 10:00:00+00:00,SG-MAIN,PAYMENT,72,0,0,0.0,Low
2025-08-15 10:00:00+00:00,SG-MAIN,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 10:00:00+00:00,SG-TAMP,TRANSFER,60,0,0,0.0,Low
2025-08-15 10:00:00+00:00,SG-TAMP,PAYMENT,68,0,0,0.0,Low
2025-08-15 10:00:00+00:00,SG-TAMP,WITHDRAWAL,38,0,0,0.0,Low
2025-08-15 10:00:00+00:00,SG-ORCHARD,TRANSFER,56,1,0,1595.57,Low
2025-08-15 10:00:00+00:00,SG-ORCHARD,PAYMENT,71,0,0,0.0,Low
2025-08-15 10:00:00+00:00,SG-ORCHARD,WITHDRAWAL,30,0,0,0.0,Low
2025-08-15 10:00:00+00:00,SG-JURONG,TRANSFER,45,0,0,0.0,Low
2025-08-15 10:00:00+00:00,SG-JURONG,PAYMENT,53,2,1,760.77,Low
2025-08-15 10:00:00+00:00,SG-JURONG,WITHDRAWAL,29,1,1,0.0,Low
2025-08-15 10:00:00+00:00,SG-WOODLANDS,TRANSFER,40,0,0,0.0,Low
2025-08-15 10:00:00+00:00,SG-WOODLANDS,PAYMENT,61,0,0,0.0,Low
2025-08-15 10:00:00+00:00,SG-WOODLANDS,WITHDRAWAL,38,0,0,0.0,Low
2025-08-15 10:10:00+00:00,SG-MAIN,TRANSFER,46,2,2,0.0,Low
2025-08-15 10:10:00+00:00,SG-MAIN,PAYMENT,84,1,0,1387.33,Low
2025-08-15 10:10:00+00:00,SG-MAIN,WITHDRAWAL,53,1,0,1690.27,Low
2025-08-15 10:10:00+00:00,SG-TAMP,TRANSFER,50,1,0,844.68,Low
2025-08-15 10:10:00+00:00,SG-TAMP,PAYMENT,93,1,0,1692.95,Low
2025-08-15 10:10:00+00:00,SG-TAMP,WITHDRAWAL,51,1,1,0.0,Low
2025-08-15 10:10:00+00:00,SG-ORCHARD,TRANSFER,59,2,2,0.0,Low
2025-08-15 10:10:00+00:00,SG-ORCHARD,PAYMENT,77,1,1,0.0,Low
2025-08-15 10:10:00+00:00,SG-ORCHARD,WITHDRAWAL,54,0,0,0.0,Low
2025-08-15 10:10:00+00:00,SG-JURONG,TRANSFER,36,0,0,0.0,Low
2025-08-15 10:10:00+00:00,SG-JURONG,PAYMENT,74,0,0,0.0,Low
2025-08-15 10:10:00+00:00,SG-JURONG,WITHDRAWAL,34,1,1,0.0,Low
2025-08-15 10:10:00+00:00,SG-WOODLANDS,TRANSFER,34,0,0,0.0,Low
2025-08-15 10:10:00+00:00,SG-WOODLANDS,PAYMENT,71,0,0,0.0,Low
2025-08-15 10:10:00+00:00,SG-WOODLANDS,WITHDRAWAL,40,2,0,2757.48,Low
2025-08-15 10:20:00+00:00,SG-MAIN,TRANSFER,63,2,2,0.0,Low
2025-08-15 10:20:00+00:00,SG-MAIN,PAYMENT,64,2,2,0.0,Low
2025-08-15 10:20:00+00:00,SG-MAIN,WITHDRAWAL,46,3,3,0.0,Medium
2025-08-15 10:20:00+00:00,SG-TAMP,TRANSFER,47,0,0,0.0,Low
2025-08-15 10:20:00+00:00,SG-TAMP,PAYMENT,67,0,0,0.0,Low
2025-08-15 10:20:00+00:00,SG-TAMP,WITHDRAWAL,43,1,0,817.67,Low
2025-08-15 10:20:00+00:00,SG-ORCHARD,TRANSFER,50,1,1,0.0,Low
2025-08-15 10:20:00+00:00,SG-ORCHARD,PAYMENT,68,0,0,0.0,Low
2025-08-15 10:20:00+00:00,SG-ORCHARD,WITHDRAWAL,48,3,2,1073.83,Medium
2025-08-15 10:20:00+00:00,SG-JURONG,TRANSFER,39,0,0,0.0,Low
2025-08-15 10:20:00+00:00,SG-JURONG,PAYMENT,66,0,0,0.0,Low
2025-08-15 10:20:00+00:00,SG-JURONG,WITHDRAWAL,35,1,0,1174.62,Low
2025-08-15 10:20:00+00:00,SG-WOODLANDS,TRANSFER,46,2,1,574.84,Low
2025-08-15 10:20:00+00:00,SG-WOODLANDS,PAYMENT,60,1,1,0.0,Low
2025-08-15 10:20:00+00:00,SG-WOODLANDS,WITHDRAWAL,40,0,0,0.0,Low
2025-08-15 10:30:00+00:00,SG-MAIN,TRANSFER,52,2,2,0.0,Low
2025-08-15 10:30:00+00:00,SG-MAIN,PAYMENT,88,1,1,0.0,Low
2025-08-15 10:30:00+00:00,SG-MAIN,WITHDRAWAL,50,3,2,1350.3,Medium
2025-08-15 10:30:00+00:00,SG-TAMP,TRANSFER,56,1,1,0.0,Low
2025-08-15 10:30:00+00:00,SG-TAMP,PAYMENT,67,0,0,0.0,Low
2025-08-15 10:30:00+00:00,SG-TAMP,WITHDRAWAL,44,1,1,0.0,Low
2025-08-15 10:30:00+00:00,SG-ORCHARD,TRANSFER,60,2,2,0.0,Low
2025-08-15 10:30:00+00:00,SG-ORCHARD,PAYMENT,83,3,3,0.0,Medium
2025-08-15 10:30:00+00:00,SG-ORCHARD,WITHDRAWAL,47,1,1,0.0,Low
2025-08-15 10:30:00+00:00,SG-JURONG,TRANSFER,46,0,0,0.0,Low
2025-08-15 10:30:00+00:00,SG-JURONG,PAYMENT,67,2,2,0.0,Low
2025-08-15 10:30:00+00:00,SG-JURONG,WITHDRAWAL,39,2,1,898.89,Low
2025-08-15 10:30:00+00:00,SG-WOODLANDS,TRANSFER,69,5,3,2228.62,Medium
2025-08-15 10:30:00+00:00,SG-WOODLANDS,PAYMENT,55,0,0,0.0,Low
2025-08-15 10:30:00+00:00,SG-WOODLANDS,WITHDRAWAL,38,1,1,0.0,Low
2025-08-15 10:40:00+00:00,SG-MAIN,TRANSFER,55,0,0,0.0,Low
2025-08-15 10:40:00+00:00,SG-MAIN,PAYMENT,69,1,1,0.0,Low
2025-08-15 10:40:00+00:00,SG-MAIN,WITHDRAWAL,44,1,0,1038.99,Low
2025-08-15 10:40:00+00:00,SG-TAMP,TRANSFER,59,1,0,769.11,Low
2025-08-15 10:40:00+00:00,SG-TAMP,PAYMENT,71,0,0,0.0,Low
2025-08-15 10:40:00+00:00,SG-TAMP,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 10:40:00+00:00,SG-ORCHARD,TRANSFER,49,1,0,468.35,Low
2025-08-15 10:40:00+00:00,SG-ORCHARD,PAYMENT,81,2,2,0.0,Low
2025-08-15 10:40:00+00:00,SG-ORCHARD,WITHDRAWAL,57,1,1,0.0,Low
2025-08-15 10:40:00+00:00,SG-JURONG,TRANSFER,44,1,1,0.0,Low
2025-08-15 10:40:00+00:00,SG-JURONG,PAYMENT,56,0,0,0.0,Low
2025-08-15 10:40:00+00:00,SG-JURONG,WITHDRAWAL,34,0,0,0.0,Low
2025-08-15 10:40:00+00:00,SG-WOODLANDS,TRANSFER,56,0,0,0.0,Low
2025-08-15 10:40:00+00:00,SG-WOODLANDS,PAYMENT,77,0,0,0.0,Low
2025-08-15 10:40:00+00:00,SG-WOODLANDS,WITHDRAWAL,42,1,0,1710.82,Low
2025-08-15 10:50:00+00:00,SG-MAIN,TRANSFER,46,1,1,0.0,Low
2025-08-15 10:50:00+00:00,SG-MAIN,PAYMENT,87,0,0,0.0,Low
2025-08-15 10:50:00+00:00,SG-MAIN,WITHDRAWAL,36,0,0,0.0,Low
2025-08-15 10:50:00+00:00,SG-TAMP,TRANSFER,51,3,3,0.0,Medium
2025-08-15 10:50:00+00:00,SG-TAMP,PAYMENT,74,0,0,0.0,Low
2025-08-15 10:50:00+00:00,SG-TAMP,WITHDRAWAL,37,0,0,0.0,Low
2025-08-15 10:50:00+00:00,SG-ORCHARD,TRANSFER,56,0,0,0.0,Low
2025-08-15 10:50:00+00:00,SG-ORCHARD,PAYMENT,78,0,0,0.0,Low
2025-08-15 10:50:00+00:00,SG-ORCHARD,WITHDRAWAL,44,0,0,0.0,Low
2025-08-15 10:50:00+00:00,SG-JURONG,TRANSFER,48,0,0,0.0,Low
2025-08-15 10:50:00+00:00,SG-JURONG,PAYMENT,63,0,0,0.0,Low
2025-08-15 10:50:00+00:00,SG-JURONG,WITHDRAWAL,40,0,0,0.0,Low
2025-08-15 10:50:00+00:00,SG-WOODLANDS,TRANSFER,52,2,2,0.0,Low
2025-08-15 10:50:00+00:00,SG-WOODLANDS,PAYMENT,67,0,0,0.0,Low
2025-08-15 10:50:00+00:00,SG-WOODLANDS,WITHDRAWAL,31,0,0,0.0,Low
2025-08-15 11:00:00+00:00,SG-MAIN,TRANSFER,53,3,3,0.0,Medium
2025-08-15 11:00:00+00:00,SG-MAIN,PAYMENT,84,0,0,0.0,Low
2025-08-15 11:00:00+00:00,SG-MAIN,WITHDRAWAL,47,1,1,0.0,Low
2025-08-15 11:00:00+00:00,SG-TAMP,TRANSFER,46,2,1,1710.78,Low
2025-08-15 11:00:00+00:00,SG-TAMP,PAYMENT,79,0,0,0.0,Low
2025-08-15 11:00:00+00:00,SG-TAMP,WITHDRAWAL,54,0,0,0.0,Low
2025-08-15 11:00:00+00:00,SG-ORCHARD,TRANSFER,60,0,0,0.0,Low
2025-08-15 11:00:00+00:00,SG-ORCHARD,PAYMENT,78,2,2,0.0,Low
2025-08-15 11:00:00+00:00,SG-ORCHARD,WITHDRAWAL,54,2,2,0.0,Low
2025-08-15 11:00:00+00:00,SG-JURONG,TRANSFER,63,1,1,0.0,Low
2025-08-15 11:00:00+00:00,SG-JURONG,PAYMENT,65,1,0,1243.98,Low
2025-08-15 11:00:00+00:00,SG-JURONG,WITHDRAWAL,42,1,0,612.3,Low
2025-08-15 11:00:00+00:00,SG-WOODLANDS,TRANSFER,64,2,0,1693.55,Low
2025-08-15 11:00:00+00:00,SG-WOODLANDS,PAYMENT,69,1,1,0.0,Low
2025-08-15 11:00:00+00:00,SG-WOODLANDS,WITHDRAWAL,33,1,1,0.0,Low
2025-08-15 11:10:00+00:00,SG-MAIN,TRANSFER,50,1,1,0.0,Low
2025-08-15 11:10:00+00:00,SG-MAIN,PAYMENT,85,1,1,0.0,Low
2025-08-15 11:10:00+00:00,SG-MAIN,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 11:10:00+00:00,SG-TAMP,TRANSFER,54,1,1,0.0,Low
2025-08-15 11:10:00+00:00,SG-TAMP,PAYMENT,60,0,0,0.0,Low
2025-08-15 11:10:00+00:00,SG-TAMP,WITHDRAWAL,49,0,0,0.0,Low
2025-08-15 11:10:00+00:00,SG-ORCHARD,TRANSFER,51,2,1,1273.75,Low
2025-08-15 11:10:00+00:00,SG-ORCHARD,PAYMENT,96,1,1,0.0,Low
2025-08-15 11:10:00+00:00,SG-ORCHARD,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 11:10:00+00:00,SG-JURONG,TRANSFER,55,3,2,660.33,Medium
2025-08-15 11:10:00+00:00,SG-JURONG,PAYMENT,81,0,0,0.0,Low
2025-08-15 11:10:00+00:00,SG-JURONG,WITHDRAWAL,47,1,0,654.21,Low
2025-08-15 11:10:00+00:00,SG-WOODLANDS,TRANSFER,48,2,1,767.22,Low
2025-08-15 11:10:00+00:00,SG-WOODLANDS,PAYMENT,68,1,0,1348.31,Low
2025-08-15 11:10:00+00:00,SG-WOODLANDS,WITHDRAWAL,42,0,0,0.0,Low
2025-08-15 11:20:00+00:00,SG-MAIN,TRANSFER,59,2,1,1311.58,Low
2025-08-15 11:20:00+00:00,SG-MAIN,PAYMENT,92,1,1,0.0,Low
2025-08-15 11:20:00+00:00,SG-MAIN,WITHDRAWAL,46,0,0,0.0,Low
2025-08-15 11:20:00+00:00,SG-TAMP,TRANSFER,52,0,0,0.0,Low
2025-08-15 11:20:00+00:00,SG-TAMP,PAYMENT,77,0,0,0.0,Low
2025-08-15 11:20:00+00:00,SG-TAMP,WITHDRAWAL,46,2,2,0.0,Low
2025-08-15 11:20:00+00:00,SG-ORCHARD,TRANSFER,57,2,2,0.0,Low
2025-08-15 11:20:00+00:00,SG-ORCHARD,PAYMENT,93,1,1,0.0,Low
2025-08-15 11:20:00+00:00,SG-ORCHARD,WITHDRAWAL,49,3,2,1792.73,Medium
2025-08-15 11:20:00+00:00,SG-JURONG,TRANSFER,47,1,1,0.0,Low
2025-08-15 11:20:00+00:00,SG-JURONG,PAYMENT,85,0,0,0.0,Low
2025-08-15 11:20:00+00:00,SG-JURONG,WITHDRAWAL,46,2,1,294.95,Low
2025-08-15 11:20:00+00:00,SG-WOODLANDS,TRANSFER,39,1,1,0.0,Low
2025-08-15 11:20:00+00:00,SG-WOODLANDS,PAYMENT,74,1,1,0.0,Low
2025-08-15 11:20:00+00:00,SG-WOODLANDS,WITHDRAWAL,40,1,1,0.0,Low
2025-08-15 11:30:00+00:00,SG-MAIN,TRANSFER,48,2,2,0.0,Low
2025-08-15 11:30:00+00:00,SG-MAIN,PAYMENT,87,1,1,0.0,Low
2025-08-15 11:30:00+00:00,SG-MAIN,WITHDRAWAL,35,0,0,0.0,Low
2025-08-15 11:30:00+00:00,SG-TAMP,TRANSFER,59,1,1,0.0,Low
2025-08-15 11:30:00+00:00,SG-TAMP,PAYMENT,78,1,1,0.0,Low
2025-08-15 11:30:00+00:00,SG-TAMP,WITHDRAWAL,38,0,0,0.0,Low
2025-08-15 11:30:00+00:00,SG-ORCHARD,TRANSFER,49,3,2,416.45,Medium
2025-08-15 11:30:00+00:00,SG-ORCHARD,PAYMENT,84,3,3,0.0,Medium
2025-08-15 11:30:00+00:00,SG-ORCHARD,WITHDRAWAL,53,0,0,0.0,Low
2025-08-15 11:30:00+00:00,SG-JURONG,TRANSFER,44,2,1,1220.92,Low
2025-08-15 11:30:00+00:00,SG-JURONG,PAYMENT,80,0,0,0.0,Low
2025-08-15 11:30:00+00:00,SG-JURONG,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 11:30:00+00:00,SG-WOODLANDS,TRANSFER,57,0,0,0.0,Low
2025-08-15 11:30:00+00:00,SG-WOODLANDS,PAYMENT,77,0,0,0.0,Low
2025-08-15 11:30:00+00:00,SG-WOODLANDS,WITHDRAWAL,34,1,1,0.0,Low
2025-08-15 11:40:00+00:00,SG-MAIN,TRANSFER,79,5,2,3360.4,Medium
2025-08-15 11:40:00+00:00,SG-MAIN,PAYMENT,85,2,1,1391.65,Low
2025-08-15 11:40:00+00:00,SG-MAIN,WITHDRAWAL,56,0,0,0.0,Low
2025-08-15 11:40:00+00:00,SG-TAMP,TRANSFER,64,2,2,0.0,Low
2025-08-15 11:40:00+00:00,SG-TAMP,PAYMENT,73,0,0,0.0,Low
2025-08-15 11:40:00+00:00,SG-TAMP,WITHDRAWAL,55,2,2,0.0,Low
2025-08-15 11:40:00+00:00,SG-ORCHARD,TRANSFER,46,0,0,0.0,Low
2025-08-15 11:40:00+00:00,SG-ORCHARD,PAYMENT,86,1,1,0.0,Low
2025-08-15 11:40:00+00:00,SG-ORCHARD,WITHDRAWAL,50,1,1,0.0,Low
2025-08-15 11:40:00+00:00,SG-JURONG,TRANSFER,49,0,0,0.0,Low
2025-08-15 11:40:00+00:00,SG-JURONG,PAYMENT,75,2,1,994.2,Low
2025-08-15 11:40:00+00:00,SG-JURONG,WITHDRAWAL,49,1,1,0.0,Low
2025-08-15 11:40:00+00:00,SG-WOODLANDS,TRANSFER,47,1,1,0.0,Low
2025-08-15 11:40:00+00:00,SG-WOODLANDS,PAYMENT,52,0,0,0.0,Low
2025-08-15 11:40:00+00:00,SG-WOODLANDS,WITHDRAWAL,28,1,1,0.0,Low
2025-08-15 11:50:00+00:00,SG-MAIN,TRANSFER,61,0,0,0.0,Low
2025-08-15 11:50:00+00:00,SG-MAIN,PAYMENT,73,0,0,0.0,Low
2025-08-15 11:50:00+00:00,SG-MAIN,WITHDRAWAL,50,0,0,0.0,Low
2025-08-15 11:50:00+00:00,SG-TAMP,TRANSFER,41,0,0,0.0,Low
2025-08-15 11:50:00+00:00,SG-TAMP,PAYMENT,90,2,2,0.0,Low
2025-08-15 11:50:00+00:00,SG-TAMP,WITHDRAWAL,45,0,0,0.0,Low
2025-08-15 11:50:00+00:00,SG-ORCHARD,TRANSFER,60,5,3,1237.02,Medium
2025-08-15 11:50:00+00:00,SG-ORCHARD,PAYMENT,86,1,1,0.0,Low
2025-08-15 11:50:00+00:00,SG-ORCHARD,WITHDRAWAL,39,0,0,0.0,Low
2025-08-15 11:50:00+00:00,SG-JURONG,TRANSFER,54,2,2,0.0,Low
2025-08-15 11:50:00+00:00,SG-JURONG,PAYMENT,86,1,1,0.0,Low
2025-08-15 11:50:00+00:00,SG-JURONG,WITHDRAWAL,37,1,0,629.46,Low
2025-08-15 11:50:00+00:00,SG-WOODLANDS,TRANSFER,41,1,1,0.0,Low
2025-08-15 11:50:00+00:00,SG-WOODLANDS,PAYMENT,77,1,1,0.0,Low
2025-08-15 11:50:00+00:00,SG-WOODLANDS,WITHDRAWAL,40,1,1,0.0,Low
2025-08-15 12:00:00+00:00,SG-MAIN,TRANSFER,68,3,3,0.0,Medium
2025-08-15 12:00:00+00:00,SG-MAIN,PAYMENT,79,1,0,751.02,Low
2025-08-15 12:00:00+00:00,SG-MAIN,WITHDRAWAL,60,1,1,0.0,Low
2025-08-15 12:00:00+00:00,SG-TAMP,TRANSFER,61,1,0,1018.32,Low
2025-08-15 12:00:00+00:00,SG-TAMP,PAYMENT,78,0,0,0.0,Low
2025-08-15 12:00:00+00:00,SG-TAMP,WITHDRAWAL,48,1,1,0.0,Low
2025-08-15 12:00:00+00:00,SG-ORCHARD,TRANSFER,52,1,1,0.0,Low
2025-08-15 12:00:00+00:00,SG-ORCHARD,PAYMENT,79,2,2,0.0,Low
2025-08-15 12:00:00+00:00,SG-ORCHARD,WITHDRAWAL,51,2,2,0.0,Low
2025-08-15 12:00:00+00:00,SG-JURONG,TRANSFER,48,0,0,0.0,Low
2025-08-15 12:00:00+00:00,SG-JURONG,PAYMENT,69,2,2,0.0,Low
2025-08-15 12:00:00+00:00,SG-JURONG,WITHDRAWAL,42,0,0,0.0,Low
2025-08-15 12:00:00+00:00,SG-WOODLANDS,TRANSFER,51,2,0,2447.28,Low
2025-08-15 12:00:00+00:00,SG-WOODLANDS,PAYMENT,71,0,0,0.0,Low
2025-08-15 12:00:00+00:00,SG-WOODLANDS,WITHDRAWAL,42,1,1,0.0,Low
2025-08-15 12:10:00+00:00,SG-MAIN,TRANSFER,59,4,4,0.0,Medium
2025-08-15 12:10:00+00:00,SG-MAIN,PAYMENT,75,1,0,515.6,Low
2025-08-15 12:10:00+00:00,SG-MAIN,WITHDRAWAL,61,1,1,0.0,Low
2025-08-15 12:10:00+00:00,SG-TAMP,TRANSFER,55,1,1,0.0,Low
2025-08-15 12:10:00+00:00,SG-TAMP,PAYMENT,77,1,1,0.0,Low
2025-08-15 12:10:00+00:00,SG-TAMP,WITHDRAWAL,54,1,1,0.0,Low
2025-08-15 12:10:00+00:00,SG-ORCHARD,TRANSFER,55,2,1,1793.49,Low
2025-08-15 12:10:00+00:00,SG-ORCHARD,PAYMENT,71,0,0,0.0,Low
2025-08-15 12:10:00+00:00,SG-ORCHARD,WITHDRAWAL,49,2,1,151.67,Low
2025-08-15 12:10:00+00:00,SG-JURONG,TRANSFER,52,1,1,0.0,Low
2025-08-15 12:10:00+00:00,SG-JURONG,PAYMENT,72,0,0,0.0,Low
2025-08-15 12:10:00+00:00,SG-JURONG,WITHDRAWAL,49,1,1,0.0,Low
2025-08-15 12:10:00+00:00,SG-WOODLANDS,TRANSFER,60,0,0,0.0,Low
2025-08-15 12:10:00+00:00,SG-WOODLANDS,PAYMENT,65,0,0,0.0,Low
2025-08-15 12:10:00+00:00,SG-WOODLANDS,WITHDRAWAL,46,0,0,0.0,Low
2025-08-15 12:20:00+00:00,SG-MAIN,TRANSFER,59,3,2,1057.25,Medium
2025-08-15 12:20:00+00:00,SG-MAIN,PAYMENT,93,0,0,0.0,Low
2025-08-15 12:20:00+00:00,SG-MAIN,WITHDRAWAL,51,0,0,0.0,Low
2025-08-15 12:20:00+00:00,SG-TAMP,TRANSFER,59,1,1,0.0,Low
2025-08-15 12:20:00+00:00,SG-TAMP,PAYMENT,83,0,0,0.0,Low
2025-08-15 12:20:00+00:00,SG-TAMP,WITHDRAWAL,43,0,0,0.0,Low
2025-08-15 12:20:00+00:00,SG-ORCHARD,TRANSFER,57,5,4,1339.19,Medium
2025-08-15 12:20:00+00:00,SG-ORCHARD,PAYMENT,79,1,1,0.0,Low
2025-08-15 12:20:00+00:00,SG-ORCHARD,WITHDRAWAL,53,2,1,1336.5,Low
2025-08-15 12:20:00+00:00,SG-JURONG,TRANSFER,48,0,0,0.0,Low
2025-08-15 12:20:00+00:00,SG-JURONG,PAYMENT,79,0,0,0.0,Low
2025-08-15 12:20:00+00:00,SG-JURONG,WITHDRAWAL,45,0,0,0.0,Low
2025-08-15 12:20:00+00:00,SG-WOODLANDS,TRANSFER,60,1,0,440.28,Low
2025-08-15 12:20:00+00:00,SG-WOODLANDS,PAYMENT,80,0,0,0.0,Low
2025-08-15 12:20:00+00:00,SG-WOODLANDS,WITHDRAWAL,30,1,0,1768.52,Low
2025-08-15 12:30:00+00:00,SG-MAIN,TRANSFER,65,2,1,1201.51,Low
2025-08-15 12:30:00+00:00,SG-MAIN,PAYMENT,100,1,0,460.57,Low
2025-08-15 12:30:00+00:00,SG-MAIN,WITHDRAWAL,49,0,0,0.0,Low
2025-08-15 12:30:00+00:00,SG-TAMP,TRANSFER,54,3,0,3171.4,Medium
2025-08-15 12:30:00+00:00,SG-TAMP,PAYMENT,90,0,0,0.0,Low
2025-08-15 12:30:00+00:00,SG-TAMP,WITHDRAWAL,42,0,0,0.0,Low
2025-08-15 12:30:00+00:00,SG-ORCHARD,TRANSFER,56,0,0,0.0,Low
2025-08-15 12:30:00+00:00,SG-ORCHARD,PAYMENT,86,1,1,0.0,Low
2025-08-15 12:30:00+00:00,SG-ORCHARD,WITHDRAWAL,64,3,3,0.0,Medium
2025-08-15 12:30:00+00:00,SG-JURONG,TRANSFER,56,1,1,0.0,Low
2025-08-15 12:30:00+00:00,SG-JURONG,PAYMENT,69,0,0,0.0,Low
2025-08-15 12:30:00+00:00,SG-JURONG,WITHDRAWAL,40,1,1,0.0,Low
2025-08-15 12:30:00+00:00,SG-WOODLANDS,TRANSFER,47,0,0,0.0,Low
2025-08-15 12:30:00+00:00,SG-WOODLANDS,PAYMENT,63,0,0,0.0,Low
2025-08-15 12:30:00+00:00,SG-WOODLANDS,WITHDRAWAL,41,0,0,0.0,Low
2025-08-15 12:40:00+00:00,SG-MAIN,TRANSFER,54,1,0,1468.45,Low
2025-08-15 12:40:00+00:00,SG-MAIN,PAYMENT,74,0,0,0.0,Low
2025-08-15 12:40:00+00:00,SG-MAIN,WITHDRAWAL,40,0,0,0.0,Low
2025-08-15 12:40:00+00:00,SG-TAMP,TRANSFER,55,1,1,0.0,Low
2025-08-15 12:40:00+00:00,SG-TAMP,PAYMENT,88,2,2,0.0,Low
2025-08-15 12:40:00+00:00,SG-TAMP,WITHDRAWAL,38,0,0,0.0,Low
2025-08-15 12:40:00+00:00,SG-ORCHARD,TRANSFER,55,0,0,0.0,Low
2025-08-15 12:40:00+00:00,SG-ORCHARD,PAYMENT,72,0,0,0.0,Low
2025-08-15 12:40:00+00:00,SG-ORCHARD,WITHDRAWAL,47,1,0,1344.04,Low
2025-08-15 12:40:00+00:00,SG-JURONG,TRANSFER,53,2,1,791.92,Low
2025-08-15 12:40:00+00:00,SG-JURONG,PAYMENT,79,0,0,0.0,Low
2025-08-15 12:40:00+00:00,SG-JURONG,WITHDRAWAL,44,2,2,0.0,Low
2025-08-15 12:40:00+00:00,SG-WOODLANDS,TRANSFER,47,0,0,0.0,Low
2025-08-15 12:40:00+00:00,SG-WOODLANDS,PAYMENT,66,0,0,0.0,Low
2025-08-15 12:40:00+00:00,SG-WOODLANDS,WITHDRAWAL,34,1,1,0.0,Low
2025-08-15 12:50:00+00:00,SG-MAIN,TRANSFER,64,2,2,0.0,Low
2025-08-15 12:50:00+00:00,SG-MAIN,PAYMENT,83,1,1,0.0,Low
2025-08-15 12:50:00+00:00,SG-MAIN,WITHDRAWAL,50,0,0,0.0,Low
2025-08-15 12:50:00+00:00,SG-TAMP,TRANSFER,58,1,0,555.6,Low
2025-08-15 12:50:00+00:00,SG-TAMP,PAYMENT,82,0,0,0.0,Low
2025-08-15 12:50:00+00:00,SG-TAMP,WITHDRAWAL,58,0,0,0.0,Low
2025-08-15 12:50:00+00:00,SG-ORCHARD,TRANSFER,73,3,3,0.0,Medium
2025-08-15 12:50:00+00:00,SG-ORCHARD,PAYMENT,73,0,0,0.0,Low
2025-08-15 12:50:00+00:00,SG-ORCHARD,WITHDRAWAL,44,0,0,0.0,Low
2025-08-15 12:50:00+00:00,SG-JURONG,TRANSFER,40,1,1,0.0,Low
2025-08-15 12:50:00+00:00,SG-JURONG,PAYMENT,86,0,0,0.0,Low
2025-08-15 12:50:00+00:00,SG-JURONG,WITHDRAWAL,44,0,0,0.0,Low
2025-08-15 12:50:00+00:00,SG-WOODLANDS,TRANSFER,63,1,0,229.56,Low
2025-08-15 12:50:00+00:00,SG-WOODLANDS,PAYMENT,87,1,0,972.3,Low
2025-08-15 12:50:00+00:00,SG-WOODLANDS,WITHDRAWAL,40,1,1,0.0,Low
2025-08-15 13:00:00+00:00,SG-MAIN,TRANSFER,54,2,2,0.0,Low
2025-08-15 13:00:00+00:00,SG-MAIN,PAYMENT,85,0,0,0.0,Low
2025-08-15 13:00:00+00:00,SG-MAIN,WITHDRAWAL,54,5,2,4426.06,Medium
2025-08-15 13:00:00+00:00,SG-TAMP,TRANSFER,52,0,0,0.0,Low
2025-08-15 13:00:00+00:00,SG-TAMP,PAYMENT,84,0,0,0.0,Low
2025-08-15 13:00:00+00:00,SG-TAMP,WITHDRAWAL,42,0,0,0.0,Low
2025-08-15 13:00:00+00:00,SG-ORCHARD,TRANSFER,60,3,2,470.66,Medium
2025-08-15 13:00:00+00:00,SG-ORCHARD,PAYMENT,64,1,0,806.45,Low
2025-08-15 13:00:00+00:00,SG-ORCHARD,WITHDRAWAL,52,1,1,0.0,Low
2025-08-15 13:00:00+00:00,SG-JURONG,TRANSFER,57,3,2,146.74,Medium
2025-08-15 13:00:00+00:00,SG-JURONG,PAYMENT,68,0,0,0.0,Low
